experiment_name,algorithm,dataset,n_train,validation_AK,validation_BX,validation_CH,validation_HS,validation_PS,validation_QS,validation_YW,validation_ZW,validation_good,validation_ng,validation_total,test_AK,test_BX,test_CH,test_HS,test_PS,test_QS,test_YW,test_ZW,test_good,test_ng,test_total,training_seconds,image_auroc,image_ap,pixel_auroc,pixel_ap,avg_inference_time_seconds,miss_rate_at_0.01,false_positive_rate_at_0.01,per_defect_image_auroc_score,per_defect_image_auroc_BX,per_defect_image_auroc_PS,per_defect_image_auroc_QS,per_defect_image_auroc_ZW,per_defect_image_ap_score,per_defect_image_ap_BX,per_defect_image_ap_PS,per_defect_image_ap_QS,per_defect_image_ap_ZW,per_defect_pixel_auroc_score,per_defect_pixel_auroc_BX,per_defect_pixel_auroc_PS,per_defect_pixel_auroc_QS,per_defect_pixel_auroc_ZW,per_defect_pixel_ap_score,per_defect_pixel_ap_BX,per_defect_pixel_ap_PS,per_defect_pixel_ap_QS,per_defect_pixel_ap_ZW,per_defect_image_auroc_AK,per_defect_image_auroc_HS,per_defect_image_ap_AK,per_defect_image_ap_HS,per_defect_pixel_auroc_AK,per_defect_pixel_auroc_HS,per_defect_pixel_ap_AK,per_defect_pixel_ap_HS,per_defect_image_auroc_CH,per_defect_image_ap_CH,per_defect_pixel_auroc_CH,per_defect_pixel_ap_CH,per_defect_image_auroc_YW,per_defect_image_ap_YW,per_defect_pixel_auroc_YW,per_defect_pixel_ap_YW
performance,cpr,regulator,50,,,,,,20,,,20,20,40,,,,3,,43,,,300,46,346,240.689,0.806304347826087,0.38787404640477857,0.9820901033854034,0.03793251853881578,0.006384626300592372,0.0,0.9966666666666667,0.6307622739018088,,,0.8326356589147287,,0.20545322630980173,,,0.399843721932374,,0.9645863009390324,,,0.9784307003942619,,0.021339496052421,,,0.04253151084399502,,,0.4288888888888889,,0.011062730687229464,,0.9507419014838029,,0.00014748126084697968,,,,,,,,
performance,cpr,rolled_strip_base,50,7,,,,,7,,6,20,20,40,163,,,,,160,,166,300,489,789,281.066,0.9859850034083164,0.9914150323467265,0.9975629407615388,0.46290453356837086,0.007394235361220949,0.010224948875255624,0.17333333333333334,0.9857999980494575,,,0.9656875,0.9958433734939759,0.9748996609090771,,,0.938972931651303,0.9935722143612646,0.9980173964390643,,,0.9957204437214088,0.9996716511583855,0.3528075718346348,,,0.29188028452698866,0.40072976211559175,0.9958691206543967,,0.9921538367146638,,0.9986600944373984,,0.3658126688613239,,,,,,,,,
performance,cpr,switch,50,,,,7,,7,,6,20,20,40,,,,157,,145,,155,300,457,757,286.959,0.9232385120350108,0.9545982337230017,0.9844940064964239,0.29049427079200213,0.006974310700139322,0.010940919037199124,0.7133333333333334,0.9244102411502282,,,0.9584137931034482,0.9881290322580645,0.8882715235577763,,,0.9352238754310449,0.982658646304494,0.975318499932608,,,0.9812450862307261,0.996152698709669,0.2002176322051578,,,0.2412620068522485,0.307059283697545,,0.826687898089172,,0.7469320489377903,,0.9485577148574287,,0.05233160606567996,,,,,,,,
performance,cpr,tape,50,,,,,7,7,,6,20,20,40,,,,,121,69,,13,300,203,503,255.632,0.9620689655172414,0.9441003148329699,0.991062402247594,0.2415901227945949,0.006964852286278047,0.009852216748768473,0.43,0.9541350670994939,,0.9834159779614324,0.9264251207729469,0.9525641025641025,0.8083533219529162,,0.9589015313464297,0.7128428542304489,0.7533155802818696,0.9930576709826354,,0.9970928755178681,0.9833260027936777,0.9987541346363606,0.13461757497783503,,0.24316755545336435,0.09670614371857839,0.06397902576156234,,,,,,,,,,,,,,,,
performance,cpr,terminalblock,50,7,,,,,7,,6,20,20,40,135,,,,,138,,96,300,369,669,260.68,0.819349593495935,0.8615396650711463,0.9970646600630149,0.3541079165654384,0.007235685799712418,0.01084010840108401,0.7933333333333333,0.8282308440687064,,,0.7740096618357488,0.9080902777777777,0.7317398967054894,,,0.6834686938209935,0.8507614453054929,0.9969001409709012,,,0.9946518934613156,0.9974735461866131,0.22070985995936074,,,0.19162671598712494,0.22837253788115927,0.8025925925925925,,0.6609895509899819,,0.9985749832647749,,0.24213032600979795,,,,,,,,,
performance,cpr,toy,50,7,,,7,,,,6,20,20,40,118,,,120,,,,119,300,357,657,278.906,0.716685340802988,0.7759924944444638,0.9641880271569214,0.15151962390827028,0.007065968949772741,0.011204481792717087,0.6466666666666666,0.7174451631876857,,,,0.7361344537815125,0.5913154295091235,,,,0.6625660631811807,0.9407534195058443,,,,0.9954527838169023,0.1296938846926409,,,,0.23948584881945653,0.843728813559322,0.5724722222222223,0.7418035447221237,0.36957668062406607,0.996385491526096,0.8304219831745348,0.14905327048894548,0.0005425347695207182,,,,,,,,
performance,cpr,toy_brick,50,5,,,5,,5,,5,20,20,40,62,,,55,,76,,47,300,240,540,277.688,0.812138888888889,0.8032488366633399,0.974597695349991,0.24449789984463516,0.007950241851848559,0.008333333333333333,0.9666666666666667,0.8136096108102665,,,0.8155263157894738,0.8701418439716312,0.5788329351126391,,,0.5413423722294533,0.6996639884341632,0.9755163990157443,,,0.9694432617793679,0.9703021445718228,0.1110950855984699,,,0.11940382830064505,0.11331458813156291,0.8220430107526882,0.7467272727272728,0.671657943586466,0.4026674362004738,0.9911804496688402,0.9711397400429463,0.13660610289164316,0.07505582307002844,,,,,,,,
performance,cpr,transistor1,50,,7,,,,7,,6,20,20,40,,164,,,,157,,128,300,449,749,271.6,0.6192130660727542,0.7474670948289115,0.9593922014307966,0.06865949667563163,0.007178656074776301,0.008908685968819599,0.9433333333333334,0.6132478749697926,0.6252032520325203,,0.6907643312101911,0.5237760416666667,0.5227922010828353,0.5761882379025461,,0.5532630079486733,0.43892535739728655,0.9538469664294004,0.9663152711992082,,0.9260506822874693,0.9691749458015234,0.047323732669733165,0.03343938472108732,,0.007488039179478168,0.10104377410863401,,,,,,,,,,,,,,,,
performance,cpr,u_block,50,,,5,5,,5,,5,20,20,40,,,15,12,,37,,40,300,104,404,267.019,0.7305448717948717,0.4867788039797504,0.9883156252287084,0.10765779544792009,0.006705387376226522,0.009615384615384616,0.9733333333333334,0.7207332957957958,,,0.7687387387387388,0.72575,0.22038614388417166,,,0.2632200421481451,0.3488541393849901,0.9776517353957974,,,0.9966785335625866,0.9977296270104709,0.04504074454470451,,,0.10160600763137458,0.06781174514483265,,0.7744444444444444,,0.2083478130872632,,0.9229961245990679,,0.00032450213937476277,0.614,0.06112258091628822,0.9932026564110645,0.010420723263236061,,,,
performance,cpr,usb,50,,5,,5,,5,,5,20,20,40,,122,,49,,78,,33,300,282,582,273.496,0.903096926713948,0.8842337462168934,0.9885541853783323,0.2648061018987996,0.0064280338487982674,0.010638297872340425,0.93,0.8789932488146773,0.975,,0.8944444444444445,0.9202020202020202,0.5774690234447765,0.9077264768541004,,0.6309788020871273,0.5305546655641286,0.979710662290487,0.9904597360341939,,0.9813501867617349,0.9896276050075581,0.10232493336716257,0.19739092844450368,,0.1163647743103265,0.06815549342440408,,0.7263265306122448,,0.24061614927374947,,0.9574051213584609,,0.027388537289416037,,,,,,,,
performance,cpr,usb_adaptor,50,5,,5,5,,,,5,20,20,40,80,,17,57,,,,82,300,236,536,268.126,0.7034463276836158,0.7218430586240623,0.9623872220283312,0.1416161337275732,0.006445838992541117,0.00847457627118644,0.9533333333333334,0.6848173471624421,,,,0.6232113821138211,0.46006565578444814,,,,0.43253712356219554,0.943209260968194,,,,0.9550913025455694,0.06969159695334826,,,,0.05812328997874685,0.8452083333333333,0.6422222222222221,0.7361283948286323,0.3671218630937327,0.9975387339941879,0.9286481461505839,0.15347553039761627,0.0384219763327712,0.6286274509803922,0.3044752416532319,0.8915588611824347,0.02874559110425873,,,,
performance,cpr,vcpill,50,5,,,5,,5,,5,20,20,40,45,,,6,,102,,35,300,188,488,37205.388,0.8064539007092199,0.7742584775139578,0.9553637615996146,0.24975946789494138,0.006503045082115664,0.010638297872340425,0.96,0.7505126828509182,,,0.80640522875817,0.8232380952380951,0.4979726777803526,,,0.6418843910553943,0.6137758945882873,0.9520241781369196,,,0.9458663134029713,0.9618802391043252,0.12600265617291212,,,0.1623799978878459,0.14191875213017435,0.8285185185185187,0.5438888888888889,0.7068567541463057,0.029373671331423237,0.975991922825637,0.9243582372147452,0.19462900085458798,0.005082873819040223,,,,,,,,
performance,cpr,woodstick,50,,,,7,,7,,6,20,20,40,6,,,5,,62,,22,300,95,395,274.108,0.8969824561403509,0.7554881442623976,0.9730295515771812,0.20164374378636096,0.0069576984808538585,0.010526315789473684,0.82,0.8754766210492018,,,0.8912903225806451,0.9427272727272727,0.44399271546536473,,,0.6027276253765156,0.8357534860287185,0.9377442270814216,,,0.9735330472959197,0.9829950973799916,0.05740010908271844,,,0.0835031187637749,0.13294033767411992,0.8738888888888889,0.794,0.2936572199730094,0.04383253048321542,0.9855190353807077,0.8089297282690672,0.011852116437167213,0.0013048634558117213,,,,,,,,
performance,cpr,zipper,50,,5,,,5,5,,5,20,20,40,,120,,,116,120,,124,300,480,780,345.15,0.9794652777777778,0.9838512280998262,0.9640801168355708,0.19255547942396178,0.00636441294873993,0.010416666666666666,0.16333333333333333,0.9793245427017675,0.9815277777777778,0.9669827586206897,0.9849166666666667,0.9838709677419355,0.9395652662456045,0.95011006688684,0.9120742647260875,0.9547098593611103,0.9413668740083802,0.9817271704160184,0.9528484709626847,0.9905930022279887,0.9876140941606643,0.995853114312736,0.1824388735191283,0.15476709910764933,0.10943246365734219,0.09784326484442361,0.3677126664670981,,,,,,,,,,,,,,,,
performance,cpr-512-100,audiojack,100,,7,,,,7,,6,20,20,40,,119,,4,,49,,14,300,186,486,587.409,0.8714695340501792,0.8332741823108195,,,0.006647276748922738,0.010752688172043012,0.84,0.8611904761904763,0.9638095238095239,,0.6366666666666666,0.8826190476190476,0.5032541814351321,0.8959368815620945,,0.20888279776095375,0.4693081575285914,,,,,,,,,,,,0.9616666666666666,,0.4388888888888889,,,,,,,,,,,,
performance,cpr-512-100,button_battery,100,5,,5,5,,,,5,20,20,40,118,,63,104,,,,112,300,397,697,631.834,0.7639210747271201,0.7686364434532549,,,0.006703014346720668,0.010075566750629723,0.8833333333333333,0.7715557342649504,,,,0.8173511904761905,0.45855659257525316,,,,0.6852435738357722,,,,,,,,,,,0.7336723163841807,0.6937179487179487,0.393601776310899,0.34275400294799363,,,,,0.8414814814814815,0.4126270172063481,,,,,,
performance,cpr-512-100,mint,100,,,,,,,10,10,20,20,40,,,,,,,80,80,300,160,460,608.55,0.6909791666666667,0.49264346947821586,,,0.006724659565098472,0.0125,0.9566666666666667,0.6909791666666666,,,,0.7584583333333332,0.3422963334875886,,,,0.4357078912140425,,,,,,,,,,,,,,,,,,,,,,,0.6234999999999999,0.2488847757611346,,
performance,cpr-512-100,switch,100,,,,7,,7,,6,20,20,40,,,,157,,145,,155,300,457,757,613.592,0.9561487964989059,0.9726996298610724,,,0.006501208718901019,0.010940919037199124,0.6,0.9567301216181855,,,0.9729655172413793,0.9921505376344086,0.9280570142363619,,,0.9514923704144804,0.98827524917272,,,,,,,,,,,,0.9050743099787686,,0.8444034231218854,,,,,,,,,,,,
